order-id	tracking-id	expected-ship-date	asin	sku	product-name	quantity-purchased	invoice-id	package-identifier	ship-service-level	is-prime	pickup-slot	order-item-id	purchase-date	ship-postal-code	ship-country	ship-city	ship-state	carrier	verge-of-cancellation	verge-of-lateShipment
402-0969619-9473913	347836463617	2025-02-18T18:29:59+00:00	B09P12SWNH	LuggageLocks_SilverGrey_2	SYGA 3 Digit Combination Padlock Black Number Luggage Travel Code Lock - Silver Grey, Pack of 2	1	IN-309951	402-0969619-9473913	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46695784177842	2025-02-17T13:40:38+00:00	431136	IN	WALUJ MIDC	MAHARASHTRA	ATS	false	true
404-9263720-0365914	347836413940	2025-02-18T18:29:59+00:00	B09DPDKSQK	Goggles-PigStyle-Orange	SYGA Unisex Kids Polarized Goggles, Modern Stylish Eyewears For Boy's And Girls, Pig Style-Orange-Pack Of 1	1	IN-309795	404-9263720-0365914	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46691729099882	2025-02-17T09:44:49+00:00	390024	IN	VADODARA	GUJARAT	ATS	false	true
405-9333045-5430752	347836413957	2025-02-18T18:29:59+00:00	B07N775J3R	PencilGrip	Syga Two-Finger Silicone Pencil Grips for Kids Handwriting Pencil Holder for Children Preschoolers Writing Training Grip - 3 Pcs	1	IN-310042	405-9333045-5430752	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46698962872562	2025-02-17T16:25:10+00:00	246762	IN	NAGINA	UTTAR PRADESH	ATS	false	true
403-2036057-8788304	347836463815	2025-02-18T18:29:59+00:00	B08P8QX74P	TurbonHeadWrap_Black	SYGA Unisex Cotton Turban Hat (Pack Of 1) (TurbonHeadWrap_Black_Black_S)	1	IN-309946	403-2036057-8788304	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46697395582882	2025-02-17T13:38:58+00:00	480001	IN	CHHINDWARA	MADHYA PRADESH	ATS	false	true
407-9434666-9505121	347836412516	2025-02-18T18:29:59+00:00	B09ZDN81TQ	Tiara-Luxury12FlowersWhiteandFleshPink	SYGA 12 Artificial Foam Fabric Flower Crown Tiara Headband Head Garland Floral Hair Festival for Princess, Girls - White & Flesh Pink	1	IN-309959	407-9434666-9505121	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46696799662562	2025-02-17T13:56:18+00:00	431517	IN	AMBEJOGAI	MAHARASHTRA	ATS	false	true
406-6814096-4001932	347836463624	2025-02-18T18:29:59+00:00	B09RPFC22Z	WineOpener_Blue	SYGA 3 in 1 Corkscrew Beer Wine Bottle Opener with Leather Cover Spring-Loaded Double Lever, Serrated Foil Cutter Barware Gear Waiter's Corkscrew of Sommeliers, Waiters, Bartenders Gift- Navy Blue	1	IN-309906	406-6814096-4001932	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46694175178082	2025-02-17T12:29:59+00:00	500019	IN	HYDERABAD	TELANGANA	ATS	false	true
404-6061837-7562757	347836413964	2025-02-18T18:29:59+00:00	B0CW632BBR	WA-03	SYGA 6 Stainless Steel Whiskey Stones Ice Cubes with Container- Food Grade Quick-Frozen Ice for Wine - Metal Ice Cubes for Chilling Red Wine	1	IN-309917	404-6061837-7562757	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46696521335322	2025-02-17T12:51:06+00:00	400070	IN	Mumbai	MAHARASHTRA	ATS	false	true
405-7824091-9757163	347836413971	2025-02-18T18:29:59+00:00	B09DPHC4SM	Goggles-Round-BlueFrame&Brown	SYGA Unisex Kids Polarized Goggles, Modern Stylish Eyewears For Boy's And Girls, Round Shape, Suitable For Age 3 To 8 Years-Blue Frame Brown Lens	1	IN-309949	405-7824091-9757163	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46696729675522	2025-02-17T13:38:00+00:00	201306	IN	Noida	UTTAR PRADESH	ATS	false	true
171-6435529-2992362	347836463631	2025-02-18T18:29:59+00:00	B0CLYDHLQC	WAISTBELT-130	SYGA Jeans Belt Elastic Women's Punch-Free Decoration Buckle Style Lazy Belt,Blue	1	IN-310038	171-6435529-2992362	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46699636608602	2025-02-17T16:07:18+00:00	632009	IN	VELLORE	TAMIL NADU	ATS	false	true
171-3123282-8825159	13371661557063	2025-02-18T18:29:59+00:00	B09QCNNKD4	WaistBelt-YD003	SYGA Women's PVC Plastic Belt Alloy Buckle Ladies Grommet Clear Waist Belts for Jeans and other outfit Transparent Belts with Buckle	1	IN-309999	171-3123282-8825159	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46697850837202	2025-02-17T15:06:21+00:00	676102	IN	TIRUR	KERALA	ATS	false	true
402-3615711-2265150	347836463839	2025-02-18T18:29:59+00:00	B07HH5XRMR	FatAnalyzer	SYGA Body Fat Caliper for Body - Skinfold Calipers for Accurately Measuring BMI Skin Fold Fitness and Weight-Loss	1	IN-310188	402-3615711-2265150	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46705504342402	2025-02-17T20:37:49+00:00	441208	IN	Armori	MAHARASHTRA	ATS	false	true
406-5612911-4877144	347836463648	2025-02-18T18:29:59+00:00	B0CLH4H45Y	WAISTBELT-121	SYGA Women Leather Belt Thin Skinny Metal Buckle Waistband 22-36 Waist Belt Dress Accessories	1	IN-309883	406-5612911-4877144	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46694411290442	2025-02-17T11:51:14+00:00	201301	IN	NOIDA	UTTAR PRADESH	ATS	false	true
402-9001889-7178729	347836413988	2025-02-18T18:29:59+00:00	B07LCFX9TW	SiliconFaucet_1	SYGA 1 Piece Silicone Faucet Extender Toddler Kids Water Reach Faucet Extender(Random Color)	1	IN-309954	402-9001889-7178729	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46696499449682	2025-02-17T13:51:55+00:00	560062	IN	BENGALURU	KARNATAKA	ATS	false	true
171-6287101-0408348	347836463853	2025-02-18T18:29:59+00:00	B07HH5XRMR	FatAnalyzer	SYGA Body Fat Caliper for Body - Skinfold Calipers for Accurately Measuring BMI Skin Fold Fitness and Weight-Loss	1	IN-310029	171-6287101-0408348	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46699000281922	2025-02-17T15:53:17+00:00	711413	IN	PASHCHIM KHALNA	WEST BENGAL	ATS	false	true
405-5554036-3781903	347836463860	2025-02-18T18:29:59+00:00	B08LVYW255	PortableThermometer	SYGA Pocket Thermometer, Waterproof, 5" Stem, 1" Dial, -10/110 Celsius	1	IN-309837	405-5554036-3781903	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46693223094722	2025-02-17T10:46:40+00:00	122002	IN	GURUGRAM	HARYANA	ATS	false	true
404-2452350-9144327	347836412530	2025-02-18T18:29:59+00:00	B0D2HB2RGL	WAISTBELT-73	SYGA Women Waist Chain Embroidered Dress, Gold or Midnight, Thin Metal Design	1	IN-309882	404-2452350-9144327	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46693957947122	2025-02-17T11:46:28+00:00	560103	IN	BENGALURU	KARNATAKA	ATS	false	true
402-9179340-6591552	347836463679	2025-02-18T18:29:59+00:00	B08Z47M1F3	BottleOpener_Deer	SYGA Bottle Opener, Deer Head Pattern Beer Soda Bottle Opener for Gift Or Party Favor in Decorative Gift Box, Soda Opener is Ideal at Barbecue Bar Pub Party Decoration Thanks Giving Wedding Christmas	1	IN-309783	402-9179340-6591552	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46692493736642	2025-02-17T09:30:15+00:00	560093	IN	BENGALURU	KARNATAKA	ATS	false	true
171-0613348-9101126	347836463655	2025-02-18T18:29:59+00:00	B07FSKLX3R	BottleDryingRack	SYGA Baby Bottle Drying Rack Plastic Demountable Dustproof Branch for Baby Bottle Nipple Straw(White)	1	IN-310032	171-0613348-9101126	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46699469801682	2025-02-17T15:59:42+00:00	601101	IN	ARANI THIRUVALLUR DISTRICT	TAMIL NADU	ATS	false	true
403-6919373-8998721	347836463662	2025-02-18T18:29:59+00:00	B09F9PW3TM	WaistBelt-RetroBuckle-Black	SYGA Women Cinch Belt, PU Leather Stretchy Waist Belt with Floral Metal Buckle, Retro Style - Black(Fits Waist Size 25-35)	1	IN-309936	403-6919373-8998721	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46694687792322	2025-02-17T13:21:03+00:00	411001	IN	PUNE	MAHARASHTRA	ATS	false	true
403-7070942-2138704	347836414015	2025-02-18T18:29:59+00:00	B0CLH3RQFF	WAISTBELT-123	SYGA Women's Decorative Thin Belt flower shape Metal Buckle 28-42 Waist Belt Dress Accessories(White)	1	IN-309822	403-7070942-2138704	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46691758510242	2025-02-17T10:27:04+00:00	403712	IN	VELSAO PALE	GOA	ATS	false	true
171-2254008-4011555	347836463686	2025-02-18T18:29:59+00:00	B07FSKLX3R	BottleDryingRack	SYGA Baby Bottle Drying Rack Plastic Demountable Dustproof Branch for Baby Bottle Nipple Straw(White)	1	IN-309900	171-2254008-4011555	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46695056184762	2025-02-17T12:26:37+00:00	521366	IN	PEDANA	ANDHRA PRADESH	ATS	false	true
407-6811520-3194749	347836414008	2025-02-18T18:29:59+00:00	B07N4QR1XG	4_KittyBabySocks	SYGA Baby Boy's & Baby Girl's Ankle Length Cotton Socks (Pack of 4) for 0-6 months (4_KittyBabySocks_Multicolored)	1	IN-309762	407-6811520-3194749	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46688037785562	2025-02-17T06:20:07+00:00	824303	IN	AURANGABAD	BIHAR	ATS	false	true
407-0226122-1311572	347836463877	2025-02-18T18:29:59+00:00	B0DHVSMSWQ	DeskPad-DarkBlue-LightBlue	SYGA Desk Pad Protector Waterproof PU Desk Mat Blotters on Desktop Laptop Computer Gaming Keyboard Mouse Pad Non-Slip Desk Writing Mat Cover for Office & Home 90CM * 45CM DarkBlue & LightBlue	1	IN-309913	407-0226122-1311572	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46696115824162	2025-02-17T12:39:54+00:00	226010	IN	LUCKNOW	UTTAR PRADESH	ATS	false	true
408-1632890-8832351	347836412547	2025-02-18T18:29:59+00:00	B07G18PZ2S	2CakeLeveler_Green	SYGA Set of 2 DIY Cake Slicer, Stratification Auxiliary, Bread Slice, Toast Cut, 5 Layers Leveler Slicer, Kitchen Fixator Tool(Green)	1	IN-310019	408-1632890-8832351	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46699079824082	2025-02-17T15:39:56+00:00	689585	IN	PATHANAMTHITTA	KERALA	ATS	false	true
171-6882666-9132309	347836412554	2025-02-18T18:29:59+00:00	B0CC5D91R5	BowHeadBand-Color1005	SYGA 3 Pcs Baby Girl Headband Soft Flower Bow Strechable Hairband Suitable For Newborns, Infants, Toddlers And Kids 0-3 Years(Color - 1005,Multicolor)	1	IN-310109	171-6882666-9132309	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46701823348202	2025-02-17T17:47:10+00:00	768201	IN	JHARSUGUDA	ODISHA	ATS	false	true
402-4074922-4221161	347836464058	2025-02-18T18:29:59+00:00	B08P8RKVJD	FlowerHat_Maroon	SYGA Baby Cap Naylon Cotton Flower Turban Hat Soft,Stretchable for Baby Cap 0-3 Years Maroon	1	IN-309841	402-4074922-4221161	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46692500217602	2025-02-17T10:41:11+00:00	176601	IN	UNA	HIMACHAL PRADESH	ATS	false	true
407-0610566-8977965	347836464065	2025-02-18T18:29:59+00:00	B08Z47M1F3	BottleOpener_Deer	SYGA Bottle Opener, Deer Head Pattern Beer Soda Bottle Opener for Gift Or Party Favor in Decorative Gift Box, Soda Opener is Ideal at Barbecue Bar Pub Party Decoration Thanks Giving Wedding Christmas	1	IN-309915	407-0610566-8977965	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46695876768642	2025-02-17T12:43:34+00:00	143001	IN	AMRITSAR	PUNJAB	ATS	false	true
402-3075855-5996361	347836463716	2025-02-18T18:29:59+00:00	B08P8SNBWT	FlowerHat_Peach	SYGA Unisex Baby Cap Nylon Cotton Flower Turban Hat Soft,Stretchable for Baby Cap 0-3 Years Peach	1	IN-309958	402-3075855-5996361	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46697004658242	2025-02-17T13:56:14+00:00	814112	IN	DEOGHAR	JHARKHAND	ATS	false	true
171-3601859-3829130	347836412592	2025-02-18T18:29:59+00:00	B0BB7LLVF3	BabyLeggings-White-4-6Y	SYGA Baby Tights For Girls Soft Cotton Infant Leggings Toddler Solid Knit Stockings Socks Newborn Warm Crochet Pants (4-6 Years, White)	1	IN-309844	171-3601859-3829130	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46693949102482	2025-02-17T11:00:30+00:00	263642	IN	BAGESHWAR	UTTARAKHAND	ATS	false	true
404-5213960-1187510	347836414053	2025-02-18T18:29:59+00:00	B07N4QR1XG	4_KittyBabySocks	SYGA Baby Boy's & Baby Girl's Ankle Length Cotton Socks (Pack of 4) for 0-6 months (4_KittyBabySocks_Multicolored)	1	IN-309927	404-5213960-1187510	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46696364548202	2025-02-17T13:04:12+00:00	502114	IN	SIDDIPET	TELANGANA	ATS	false	true
402-4635590-7970703	347836412608	2025-02-18T18:29:59+00:00	B07HJ8JQNX	LoveTravel_Blue	Syga Love Travel Premium Pillow,Velvet Travel Head, Neck Adjustable Providing 360-Degree Chin Support Head Rest Pillow (Blue), Pack of 1	1	IN-309879	402-4635590-7970703	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46694558671202	2025-02-17T11:41:03+00:00	410209	IN	Navi Mumbai	MAHARASHTRA	ATS	false	true
403-1365709-2594758	13371661554856	2025-02-18T18:29:59+00:00	B0BB7LLVF3	BabyLeggings-White-4-6Y	SYGA Baby Tights For Girls Soft Cotton Infant Leggings Toddler Solid Knit Stockings Socks Newborn Warm Crochet Pants (4-6 Years, White)	1	IN-309806	403-1365709-2594758	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46691867140322	2025-02-17T09:55:56+00:00	343042	IN	JALOR	RAJASTHAN	ATS	false	true
407-9687937-4749908	347836463921	2025-02-18T18:29:59+00:00	B09P1G4DT2	BulletFoamStick_Black_50	SYGA Plastic Foam Toy Bullet Dart Bullets for Strike Elite Guns, Black - 50Pcs	1	IN-309941	407-9687937-4749908	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46696110672242	2025-02-17T13:29:08+00:00	700074	IN	KOLKATA	WEST BENGAL	ATS	false	true
402-7163167-1389113	347836414077	2025-02-18T18:29:59+00:00	B0BB7LLVF3	BabyLeggings-White-4-6Y	SYGA Baby Tights For Girls Soft Cotton Infant Leggings Toddler Solid Knit Stockings Socks Newborn Warm Crochet Pants (4-6 Years, White)	1	IN-310050	402-7163167-1389113	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46700551243882	2025-02-17T16:32:16+00:00	201310	IN	GREATER NOIDA	UTTAR PRADESH	ATS	false	true
407-7350848-4153112	347836412639	2025-02-18T18:29:59+00:00	B09F9NC7FV	WaistBelt-AudiBuckle-Camel	SYGA Women Cinch Belt, PU Leather Stretchy Waist Belt with Woven Metal Buckle, Retro Style Camel	1	IN-309777	407-7350848-4153112	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46692543312082	2025-02-17T09:22:30+00:00	160036	IN	CHANDIGARH	CHANDIGARH	ATS	false	true
408-7743373-8716341	347836464102	2025-02-18T18:29:59+00:00	B0CYQ5SZ14	WP-213	SYGA Women's Mobile Phone Bag Girls Lipstick Bag Rhombus Chain Crossbody Bag (Pink)	1	IN-309829	408-7743373-8716341	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46692917095442	2025-02-17T10:39:38+00:00	410210	IN	NAVI MUMBAI	MAHARASHTRA	ATS	false	true
404-8035758-5139503	347836464126	2025-02-18T18:29:59+00:00	B0B77BCWY6	BowHeadBand-Color1001	SYGA 3 Pcs Baby Girl Headband Soft Flower Bow Strechable Hairband Suitable For Newborns, Infants, Toddlers And Kids 0-3 Years(Color - 1001), Pink	1	IN-310169	404-8035758-5139503	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46703476017362	2025-02-17T19:15:37+00:00	221003	IN	VARANASI	UTTAR PRADESH	ATS	false	true
407-4864454-6385935	347836412660	2025-02-18T18:29:59+00:00	B0B77BCWY6	BowHeadBand-Color1001	SYGA 3 Pcs Baby Girl Headband Soft Flower Bow Strechable Hairband Suitable For Newborns, Infants, Toddlers And Kids 0-3 Years(Color - 1001), Pink	1	IN-310018	407-4864454-6385935	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46699721631682	2025-02-17T15:38:31+00:00	201304	IN	NOIDA	UTTAR PRADESH	ATS	false	true
408-1710790-5430707	347836412646	2025-02-18T18:29:59+00:00	B0CM6JJSX1	WP-40	SYGA ladies Bag Christmas White Shoulder Bag Rhombus Crossbody Bag Fashionable Bag For Women	1	IN-308832	408-1710790-5430707	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46664254419802	2025-02-16T02:56:02+00:00	521139	IN	Rajeev nagar, vijayawada.	Andhra pradesh	ATS	false	true
171-4492304-4244369	347836463945	2025-02-18T18:29:59+00:00	B0D2HB2RGL	WAISTBELT-73	SYGA Women Waist Chain Embroidered Dress, Gold or Midnight, Thin Metal Design	1	IN-309944	171-4492304-4244369	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46695939563522	2025-02-17T13:34:47+00:00	560034	IN	Bengaluru	KARNATAKA	ATS	false	true
403-6336595-2558704	347836414091	2025-02-18T18:29:59+00:00	B09F3QN3RF	DistanceMeasuringWheel	SYGA Digital Distance Measuring Wheel Up To 10000 Meter Count With Measuring Tools For Surveyor Builders Workers, 32 Cm	1	IN-309962	403-6336595-2558704	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46696869642362	2025-02-17T14:08:55+00:00	422003	IN	Nashik	MAHARASHTRA	ATS	false	true
408-2851635-3096327	347836412677	2025-02-18T18:29:59+00:00	B08P8QHRMY	TurbonHeadWrap_LightPink	SYGA Unisex Cotton Turban Hat (Pack Of 1) (TurbonHeadWrap_LightPink_Light Pink_S)	1	IN-310203	408-2851635-3096327	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46707106166962	2025-02-17T23:04:33+00:00	410210	IN	NAVI MUMBAI	MAHARASHTRA	ATS	false	true
402-8335963-0139525	347836464140	2025-02-18T18:29:59+00:00	B07Z7TJZ5Q	FancyRoundCap_Pink	SYGA Straw Hats for Baby Girls_Pink	1	IN-309834	402-8335963-0139525	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46693631330322	2025-02-17T10:46:43+00:00	201301	IN	NOIDA	UTTAR PRADESH	ATS	false	true
403-4457224-1236346	347836463952	2025-02-18T18:29:59+00:00	B0B77BCWY6	BowHeadBand-Color1001	SYGA 3 Pcs Baby Girl Headband Soft Flower Bow Strechable Hairband Suitable For Newborns, Infants, Toddlers And Kids 0-3 Years(Color - 1001), Pink	1	IN-310006	403-4457224-1236346	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46698047565402	2025-02-17T15:19:55+00:00	600049	IN	CHENNAI	TAMIL NADU	ATS	false	true
405-1567630-2609900	347836414114	2025-02-18T18:29:59+00:00	B0B3RZ7W9K	BucketHat-Giraffe-Green	SYGA Unisex Baby Cotton Bucket Sun Hat For Sun Protection Cap Fishermans Hats Spring Cute Baby Cartoon Giraffe Cap For 6 Months - 3 Years Children (Green)	1	IN-310213	405-1567630-2609900	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46732653564162	2025-02-18T00:40:32+00:00	827004	IN	BOKARO STEEL CITY	JHARKHAND	ATS	false	true
405-4686721-1040316	347836464157	2025-02-18T18:29:59+00:00	B0DJ78MHBT	BS-142	SYGA Baby Long Socks Cotton, Over The Knee, No Tightness, High-Top, Bow Pattern- Suitable For 0-1 Year (White)	1	IN-309813	405-4686721-1040316	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46691577886322	2025-02-17T10:13:17+00:00	121001	IN	FARIDABAD	HARYANA	ATS	false	true
408-1412511-3521114	347836464164	2025-02-18T18:29:59+00:00	B0DJ78MHBT	BS-142	SYGA Baby Long Socks Cotton, Over The Knee, No Tightness, High-Top, Bow Pattern- Suitable For 0-1 Year (White)	1	IN-309995	408-1412511-3521114	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46698853114922	2025-02-17T15:04:50+00:00	131001	IN	SONIPAT	HARYANA	ATS	false	true
402-3953233-6496326	347836414138	2025-02-18T18:29:59+00:00	B0D2HB2RGL	WAISTBELT-73	SYGA Women Waist Chain Embroidered Dress, Gold or Midnight, Thin Metal Design	1	IN-309975	402-3953233-6496326	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46698652301682	2025-02-17T14:37:37+00:00	411041	IN	PUNE	MAHARASHTRA	ATS	false	true
407-2497428-1149128	347836463976	2025-02-18T18:29:59+00:00	B0B77BCWY6	BowHeadBand-Color1001	SYGA 3 Pcs Baby Girl Headband Soft Flower Bow Strechable Hairband Suitable For Newborns, Infants, Toddlers And Kids 0-3 Years(Color - 1001), Pink	1	IN-309771	407-2497428-1149128	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46691899010482	2025-02-17T09:18:46+00:00	607802	IN	NEYVELI, Cuddalore	TAMIL NADU	ATS	false	true
405-0299734-8109111	347836463969	2025-02-18T18:29:59+00:00	B07N775J3R	PencilGrip	Syga Two-Finger Silicone Pencil Grips for Kids Handwriting Pencil Holder for Children Preschoolers Writing Training Grip - 3 Pcs	1	IN-309870	405-0299734-8109111	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46694626826682	2025-02-17T11:21:40+00:00	160011	IN	CHANDIGARH	CHANDIGARH	ATS	false	true
403-0286983-7857966	347836464201	2025-02-18T18:29:59+00:00	B0B3RZ7W9K	BucketHat-Giraffe-Green	SYGA Unisex Baby Cotton Bucket Sun Hat For Sun Protection Cap Fishermans Hats Spring Cute Baby Cartoon Giraffe Cap For 6 Months - 3 Years Children (Green)	1	IN-309801	403-0286983-7857966	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46691138855682	2025-02-17T09:56:25+00:00	814133	IN	GODDA	JHARKHAND	ATS	false	true
404-2274565-0093111	164608070640	2025-02-18T18:29:59+00:00	B09DPDLDVT	Goggles-EarTie-Pink	SYGA Kids Goggles, Modern Stylish Polarized Eyewears for Boy's and Girls, Ear Tie Style, Suitable for Age 3 to 8 Years (Pink)	1	IN-309816	404-2274565-0093111	SecondDay	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46691962571922	2025-02-17T10:12:31+00:00	400053	IN	Mumbai	MAHARASHTRA	ATS	true	false
402-9829079-6949932	13371543061612	2025-02-18T18:29:59+00:00	B0DJ78MHBT	BS-142	SYGA Baby Long Socks Cotton, Over The Knee, No Tightness, High-Top, Bow Pattern- Suitable For 0-1 Year (White)	1	IN-310009	402-9829079-6949932	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46699045593362	2025-02-17T15:28:01+00:00	246424	IN	GOPESHWAR	UTTARAKHAND	ATS	false	true
403-7788932-5865124	2137918051	2025-02-18T18:29:59+00:00	B0D2HB2RGL	WAISTBELT-73	SYGA Women Waist Chain Embroidered Dress, Gold or Midnight, Thin Metal Design	1	IN-309980	403-7788932-5865124	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46697578685882	2025-02-17T14:44:58+00:00	797110	IN	Jalukie	NAGALAND	ATS	false	true
402-0098795-7167570	347836414145	2025-02-18T18:29:59+00:00	B09ZQM44YT	Crown-Multicolor	SYGA Bridal Princess Girl Tiara and Rhinestone Crown Headband Hair Accessories for Women Wedding Ceremony Party (Multicolor)	1	IN-309892	402-0098795-7167570	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46693931945522	2025-02-17T12:13:06+00:00	335002	IN	SRI GANGANAGAR	RAJASTHAN	ATS	false	true
408-0344895-1843549	164608088904	2025-02-18T18:29:59+00:00	B09ZQM44YT	Crown-Multicolor	SYGA Bridal Princess Girl Tiara and Rhinestone Crown Headband Hair Accessories for Women Wedding Ceremony Party (Multicolor)	1	IN-309939	408-0344895-1843549	SecondDay	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46694923402962	2025-02-17T12:23:32+00:00	400011	IN	MUMBAI	MAHARASHTRA	ATS	true	false
407-0797179-2853127	347836464294	2025-02-18T18:29:59+00:00	B09ZQM44YT	Crown-Multicolor	SYGA Bridal Princess Girl Tiara and Rhinestone Crown Headband Hair Accessories for Women Wedding Ceremony Party (Multicolor)	1	IN-310210	407-0797179-2853127	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46706889286482	2025-02-18T00:12:17+00:00	110091	IN	NEW DELHI	DELHI	ATS	false	true
402-8271437-9096338	347836414152	2025-02-18T18:29:59+00:00	B09DPDLDVT	Goggles-EarTie-Pink	SYGA Kids Goggles, Modern Stylish Polarized Eyewears for Boy's and Girls, Ear Tie Style, Suitable for Age 3 to 8 Years (Pink)	1	IN-309902	402-8271437-9096338	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46694912429162	2025-02-17T12:28:01+00:00	560083	IN	BENGALURU	KARNATAKA	ATS	false	true
